5.100000000000000000e+01,6.776124325855990750e+22,-1.338133987654646859e+23,-6.605215550690477841e+22
5.200000000000000000e+01,6.777138210870204459e+22,-1.338235484326296142e+23,-6.605216632392756966e+22
5.300000000000000000e+01,6.778107214575881211e+22,-1.338332483116159530e+23,-6.605217616585714093e+22
5.400000000000000000e+01,6.779024761586287693e+22,-1.338424321633569168e+23,-6.605218454749403991e+22
5.500000000000000000e+01,6.779885161051394880e+22,-1.338510426206290638e+23,-6.605219101011511502e+22
5.600000000000000000e+01,6.780683969928298181e+22,-1.338590348701350232e+23,-6.605219517085204139e+22
5.700000000000000000e+01,6.781418299371210513e+22,-1.338663797623964356e+23,-6.605219676868433045e+22
5.800000000000000000e+01,6.782087024992195287e+22,-1.338730659480293469e+23,-6.605219569810739403e+22
5.900000000000000000e+01,6.782690872120974089e+22,-1.338791007445175312e+23,-6.605219202330779032e+22
6.000000000000000000e+01,6.783232363876691686e+22,-1.338845096084303501e+23,-6.605218596966343324e+22
6.100000000000000000e+01,6.783715639355720178e+22,-1.338893342879767121e+23,-6.605217789441951033e+22
6.200000000000000000e+01,6.784146167105266385e+22,-1.338936299138968537e+23,-6.605216824284418985e+22
6.300000000000000000e+01,6.784530391367510550e+22,-1.338974614123353830e+23,-6.605215749866027745e+22
6.400000000000000000e+01,6.784875353163673108e+22,-1.339008996691204416e+23,-6.605214613748371056e+22
6.500000000000000000e+01,6.785188325227341074e+22,-1.339040178420745020e+23,-6.605213458980109130e+22
6.600000000000000000e+01,6.785476491078676565e+22,-1.339068881275456712e+23,-6.605212321675890550e+22
6.700000000000000000e+01,6.785746687077024321e+22,-1.339095791696781834e+23,-6.605211229890794016e+22
6.800000000000000000e+01,6.786005214900409021e+22,-1.339121541848178654e+23,-6.605210203581377518e+22
6.900000000000000000e+01,6.786257722551199754e+22,-1.339146697788722722e+23,-6.605209255336027462e+22
7.000000000000000000e+01,6.786509145604791835e+22,-1.339171753715113824e+23,-6.605208391546346406e+22
7.100000000000000000e+01,6.786763697037619338e+22,-1.339197131078062970e+23,-6.605207613743010362e+22
7.200000000000000000e+01,6.787024893065936712e+22,-1.339223181296350339e+23,-6.605206919897566675e+22
7.300000000000000000e+01,6.787295603240143841e+22,-1.339250190881102443e+23,-6.605206305570880592e+22
7.400000000000000000e+01,6.787578114825724205e+22,-1.339278387967966451e+23,-6.605205764853940303e+22
7.500000000000000000e+01,6.787874203660630517e+22,-1.339307949475313232e+23,-6.605205291092501804e+22
7.600000000000000000e+01,6.788185205799861512e+22,-1.339339008321442021e+23,-6.605204877414558702e+22
7.700000000000000000e+01,6.788512086109545772e+22,-1.339371660320184971e+23,-6.605204517092303936e+22
7.800000000000000000e+01,6.788855501460578134e+22,-1.339405970523403636e+23,-6.605204203773458226e+22
7.900000000000000000e+01,6.789215857292063906e+22,-1.339441978890633704e+23,-6.605203931614273130e+22
8.000000000000000000e+01,6.789593357110527551e+22,-1.339479705245219386e+23,-6.605203695341666304e+22
8.100000000000000000e+01,6.789988045025151497e+22,-1.339519153529120757e+23,-6.605203490266056072e+22
8.200000000000000000e+01,6.790399841755819776e+22,-1.339560315401708797e+23,-6.605203312261268190e+22
8.300000000000000000e+01,6.790828574747290449e+22,-1.339603173247029850e+23,-6.605203157723008048e+22
8.400000000000000000e+01,6.791274003125150889e+22,-1.339647702663950657e+23,-6.605203023514355683e+22
8.500000000000000000e+01,6.791735838267055224e+22,-1.339693874517272166e+23,-6.605202906905666440e+22
8.600000000000000000e+01,6.792213760743882254e+22,-1.339741656626137378e+23,-6.605202805517491529e+22
8.700000000000000000e+01,6.792707434296970838e+22,-1.339791015157403799e+23,-6.605202717277067149e+22
8.800000000000000000e+01,6.793216517347012405e+22,-1.339841915774328415e+23,-6.605202640396271747e+22
8.900000000000000000e+01,6.793740672309350158e+22,-1.339894324567698152e+23,-6.605202573367631361e+22
9.000000000000000000e+01,6.794279572822006379e+22,-1.339948208778217364e+23,-6.605202514960167259e+22
9.100000000000000000e+01,6.794832908990428060e+22,-1.340003537318463637e+23,-6.605202464194208308e+22
9.200000000000000000e+01,6.795400390920331539e+22,-1.340060281121168194e+23,-6.605202420291350403e+22
9.300000000000000000e+01,6.795981751000545572e+22,-1.340118413361673058e+23,-6.605202382616185012e+22
9.400000000000000000e+01,6.796576745448057864e+22,-1.340177909607827757e+23,-6.605202350630219704e+22
9.500000000000000000e+01,6.797185155508169028e+22,-1.340238747937444767e+23,-6.605202323866278638e+22
9.600000000000000000e+01,6.797806788514861285e+22,-1.340300909043386459e+23,-6.605202301919003306e+22
9.700000000000000000e+01,6.798441478869155945e+22,-1.340364376331241044e+23,-6.605202284443254496e+22
9.800000000000000000e+01,6.799089088923432911e+22,-1.340429136007791179e+23,-6.605202271154478881e+22
9.900000000000000000e+01,6.799749509746402945e+22,-1.340495177157523276e+23,-6.605202261828829813e+22
1.000000000000000000e+02,6.800422661751876616e+22,-1.340562491805460521e+23,-6.605202256302728597e+22
1.010000000000000000e+02,6.801108495183823818e+22,-1.340631074965625042e+23,-6.605202254472426606e+22
1.020000000000000000e+02,6.801806990454040402e+22,-1.340700924674788630e+23,-6.605202256293845900e+22
1.030000000000000000e+02,6.802518158329522002e+22,-1.340772042011222957e+23,-6.605202261782707569e+22
1.040000000000000000e+02,6.803242039966879973e+22,-1.340844431098193096e+23,-6.605202271015050989e+22
1.050000000000000000e+02,6.803978706791927959e+22,-1.340918099092021539e+23,-6.605202284128287431e+22
1.060000000000000000e+02,6.804728260221784084e+22,-1.340993056154496553e+23,-6.605202301323181451e+22
1.070000000000000000e+02,6.805490831221589226e+22,-1.341069315408889203e+23,-6.605202322867302800e+22
1.080000000000000000e+02,6.806266579676838651e+22,-1.341146892877722791e+23,-6.605202349100389263e+22
1.090000000000000000e+02,6.807055693545609993e+22,-1.341225807398736966e+23,-6.605202380441759672e+22
1.100000000000000000e+02,6.807858387735886483e+22,-1.341306080513540017e+23,-6.605202417399513691e+22
1.110000000000000000e+02,6.808674902635653051e+22,-1.341387736321653977e+23,-6.605202460580886715e+22
1.120000000000000000e+02,6.809505502212743234e+22,-1.341470801291536897e+23,-6.605202510702625738e+22
1.130000000000000000e+02,6.810350471600843574e+22,-1.341555304020142362e+23,-6.605202568600580050e+22
1.140000000000000000e+02,6.811210114095478578e+22,-1.341641274933467823e+23,-6.605202635239199657e+22
1.150000000000000000e+02,6.812084747482095524e+22,-1.341728745920778574e+23,-6.605202711725690218e+22
1.160000000000000000e+02,6.812974699568367351e+22,-1.341817749890719191e+23,-6.605202799338824558e+22
1.170000000000000000e+02,6.813880302647824613e+22,-1.341908320223159271e+23,-6.605202899583768094e+22
1.180000000000000000e+02,6.814801886379530361e+22,-1.342000490065266412e+23,-6.605203014273133760e+22
1.190000000000000000e+02,6.815739768330922020e+22,-1.342094291394460952e+23,-6.605203145613687495e+22
1.200000000000000000e+02,6.816694241366296756e+22,-1.342189753763404878e+23,-6.605203296267752020e+22
1.210000000000000000e+02,6.817665557238163230e+22,-1.342286902661527508e+23,-6.605203469377111851e+22
1.220000000000000000e+02,6.818653906000752830e+22,-1.342385757456763747e+23,-6.605203668566884640e+22
1.230000000000000000e+02,6.819659390976766719e+22,-1.342486328893280637e+23,-6.605203897956039655e+22
1.240000000000000000e+02,6.820681998895397680e+22,-1.342588616107844782e+23,-6.605204162183050140e+22
1.250000000000000000e+02,6.821721564617729324e+22,-1.342692603105140990e+23,-6.605204466433680579e+22
1.260000000000000000e+02,6.822777729759999269e+22,-1.342798254620751398e+23,-6.605204816447514712e+22
1.270000000000000000e+02,6.823849894615622825e+22,-1.342905511309467368e+23,-6.605205218479050850e+22
1.280000000000000000e+02,6.824937163083211394e+22,-1.343014284227217174e+23,-6.605205679188960346e+22
1.290000000000000000e+02,6.826038280836403639e+22,-1.343124448627540403e+23,-6.605206205439000392e+22
1.300000000000000000e+02,6.827151567751832037e+22,-1.343235837171176036e+23,-6.605206803959928324e+22
1.310000000000000000e+02,6.828274846693944669e+22,-1.343348232755294272e+23,-6.605207480858998053e+22
1.320000000000000000e+02,6.829405372184620381e+22,-1.343461361312017154e+23,-6.605208240935551160e+22
1.330000000000000000e+02,6.830539764269250616e+22,-1.343574885105272168e+23,-6.605209086783471065e+22
1.340000000000000000e+02,6.831673954958228796e+22,-1.343688397264122974e+23,-6.605210017683000944e+22
1.350000000000000000e+02,6.832803156778631876e+22,-1.343801418510432983e+23,-6.605211028325697952e+22
1.360000000000000000e+02,6.833921864851243034e+22,-1.343913397232802883e+23,-6.605212107476785798e+22
1.370000000000000000e+02,6.835023904956891320e+22,-1.344023714171275518e+23,-6.605213236755863857e+22
1.380000000000000000e+02,6.836102539552523446e+22,-1.344131692934948769e+23,-6.605214389796964244e+22
1.390000000000000000e+02,6.837150640872945929e+22,-1.344236617298067902e+23,-6.605215532107733087e+22
1.400000000000000000e+02,6.838160934515508039e+22,-1.344337755646702754e+23,-6.605216621951519503e+22
1.410000000000000000e+02,6.839126308158306045e+22,-1.344434392064663224e+23,-6.605217612488326198e+22
1.420000000000000000e+02,6.840040169044205319e+22,-1.344525862425613534e+23,-6.605218455211930026e+22
1.430000000000000000e+02,6.840896822328483958e+22,-1.344611592675475535e+23,-6.605219104426271388e+22
1.440000000000000000e+02,6.841691832960827576e+22,-1.344691135514188458e+23,-6.605219522181057007e+22
1.450000000000000000e+02,6.842422329345692821e+22,-1.344764201218644902e+23,-6.605219682840756198e+22
1.460000000000000000e+02,6.843087209807596225e+22,-1.344830678620829605e+23,-6.605219576400699825e+22
1.470000000000000000e+02,6.843687223445131834e+22,-1.344890643329047037e+23,-6.605219209845338538e+22
1.480000000000000000e+02,6.844224913711358909e+22,-1.344944351994919864e+23,-6.605218606237839734e+22
1.490000000000000000e+02,6.844704432541266451e+22,-1.344992223426942694e+23,-6.605217801728160485e+22
1.500000000000000000e+02,6.845131250671092865e+22,-1.345034809178845170e+23,-6.605216841117358830e+22
1.510000000000000000e+02,6.845511802012089450e+22,-1.345072757488521765e+23,-6.605215772873128201e+22
1.520000000000000000e+02,6.845853104321964959e+22,-1.345106774880410613e+23,-6.605214644482141166e+22
1.530000000000000000e+02,6.846162395072096423e+22,-1.345137589386018879e+23,-6.605213498788092366e+22
1.540000000000000000e+02,6.846446812440659440e+22,-1.345165918406653478e+23,-6.605212371625875341e+22
1.550000000000000000e+02,6.846713139794334135e+22,-1.345192443054240720e+23,-6.605211290748073070e+22
1.560000000000000000e+02,6.846967620668650370e+22,-1.345217789649285001e+23,-6.605210275824199637e+22
1.570000000000000000e+02,6.847215842037141917e+22,-1.345242518122971812e+23,-6.605209339192576206e+22
1.580000000000000000e+02,6.847462677429521849e+22,-1.345267116446871317e+23,-6.605208487039191325e+22
1.590000000000000000e+02,6.847712278206519391e+22,-1.345291999893802661e+23,-6.605207720731507216e+22
1.600000000000000000e+02,6.847968100474913240e+22,-1.345317513858876535e+23,-6.605207038113852110e+22
1.610000000000000000e+02,6.848232955971108864e+22,-1.345343939062013394e+23,-6.605206434649025072e+22
1.620000000000000000e+02,6.848509077020664136e+22,-1.345371498137452062e+23,-6.605205904353856481e+22
1.630000000000000000e+02,6.848798187812415970e+22,-1.345400362833319695e+23,-6.605205440520780985e+22
1.640000000000000000e+02,6.849101576317498819e+22,-1.345430661256103277e+23,-6.605205036243533955e+22
1.650000000000000000e+02,6.849420163016716766e+22,-1.345462484779431667e+23,-6.605204684777599900e+22
1.660000000000000000e+02,6.849754564084947432e+22,-1.345495894385418316e+23,-6.605204379769235728e+22
1.670000000000000000e+02,6.850105147811529386e+22,-1.345530926319651940e+23,-6.605204115384990014e+22
1.680000000000000000e+02,6.850472083848107026e+22,-1.345567597021733407e+23,-6.605203886369227040e+22
1.690000000000000000e+02,6.850855385425057835e+22,-1.345605907347703889e+23,-6.605203688051981051e+22
1.700000000000000000e+02,6.851254945022768631e+22,-1.345645846134709341e+23,-6.605203516324324783e+22
1.710000000000000000e+02,6.851670564178983754e+22,-1.345687393177312344e+23,-6.605203367594139687e+22
1.720000000000000000e+02,6.852101978202345518e+22,-1.345730521693435661e+23,-6.605203238732011091e+22
1.730000000000000000e+02,6.852548876574560931e+22,-1.345775200359034042e+23,-6.605203127015779493e+22
1.740000000000000000e+02,6.853010919770553949e+22,-1.345821394985232483e+23,-6.605203030081770881e+22
1.750000000000000000e+02,6.853487753108829032e+22,-1.345869069899797417e+23,-6.605202945889145140e+22
1.760000000000000000e+02,6.853979018076680828e+22,-1.345918189077480174e+23,-6.605202872698120910e+22
1.770000000000000000e+02,6.854484361406117734e+22,-1.345968717046031770e+23,-6.605202809054199965e+22
1.780000000000000000e+02,6.855003442083864248e+22,-1.346020619584907856e+23,-6.605202753765214310e+22
1.790000000000000000e+02,6.855535936508319813e+22,-1.346073864237188383e+23,-6.605202705863564014e+22
1.800000000000000000e+02,6.856081542117013533e+22,-1.346128420667542324e+23,-6.605202664558409705e+22
1.810000000000000000e+02,6.856639979894183926e+22,-1.346184260908488180e+23,-6.605202629190697878e+22
1.820000000000000000e+02,6.857210996153318690e+22,-1.346241359535420610e+23,-6.605202599200887407e+22
1.830000000000000000e+02,6.857794363885344942e+22,-1.346299693799608282e+23,-6.605202574110737878e+22
1.840000000000000000e+02,6.858389883836771703e+22,-1.346359243735167423e+23,-6.605202553514902526e+22
1.850000000000000000e+02,6.858997385389602033e+22,-1.346419992246638042e+23,-6.605202537076778389e+22
1.860000000000000000e+02,6.859616727270352434e+22,-1.346481925179575244e+23,-6.605202524525400005e+22
1.870000000000000000e+02,6.860247798105159762e+22,-1.346545031375713049e+23,-6.605202515651970728e+22
1.880000000000000000e+02,6.860890516842341414e+22,-1.346609302714829253e+23,-6.605202510305951115e+22
1.890000000000000000e+02,6.861544833069993899e+22,-1.346674734146126873e+23,-6.605202508391274827e+22
1.900000000000000000e+02,6.862210727258295265e+22,-1.346741323712141176e+23,-6.605202509863116499e+22
1.910000000000000000e+02,6.862888210951463292e+22,-1.346809072567757497e+23,-6.605202514726111674e+22
1.920000000000000000e+02,6.863577326921410465e+22,-1.346877984995630498e+23,-6.605202523034894520e+22
1.930000000000000000e+02,6.864278149273338931e+22,-1.346948068417103798e+23,-6.605202534897699049e+22
1.940000000000000000e+02,6.864990783464837166e+22,-1.347019333394812277e+23,-6.605202550483285600e+22
1.950000000000000000e+02,6.865715366171183258e+22,-1.347091793620169466e+23,-6.605202570030511397e+22
1.960000000000000000e+02,6.866452064910619076e+22,-1.347165465876952095e+23,-6.605202593858901875e+22
1.970000000000000000e+02,6.867201077342966173e+22,-1.347240369972130485e+23,-6.605202622378338681e+22
1.980000000000000000e+02,6.867962630172840454e+22,-1.347316528626983407e+23,-6.605202656096993621e+22
1.990000000000000000e+02,6.868736977613451428e+22,-1.347393967324162519e+23,-6.605202695628173764e+22
2.000000000000000000e+02,6.869524399381620877e+22,-1.347472714107986452e+23,-6.605202741698243645e+22
2.010000000000000000e+02,6.870325198185259703e+22,-1.347552799334349731e+23,-6.605202795158237610e+22
2.020000000000000000e+02,6.871139696626389484e+22,-1.347634255362809691e+23,-6.605202857001707425e+22
2.030000000000000000e+02,6.871968233376943020e+22,-1.347717116176774463e+23,-6.605202928390801614e+22
2.040000000000000000e+02,6.872811158395568312e+22,-1.347801416908726726e+23,-6.605203010691698944e+22
2.050000000000000000e+02,6.873668826849766644e+22,-1.347887193236845216e+23,-6.605203105518685520e+22
2.060000000000000000e+02,6.874541591305716865e+22,-1.347974480608928308e+23,-6.605203214783566211e+22
2.070000000000000000e+02,6.875429791671663146e+22,-1.348063313241735745e+23,-6.605203340745694301e+22
2.080000000000000000e+02,6.876333742345484553e+22,-1.348153722840420324e+23,-6.605203486058718691e+22
2.090000000000000000e+02,6.877253716015140412e+22,-1.348245736982855822e+23,-6.605203653813417804e+22
2.100000000000000000e+02,6.878189923562601369e+22,-1.348339377114086742e+23,-6.605203847578266055e+22
2.110000000000000000e+02,6.879142489500127802e+22,-1.348434656093890423e+23,-6.605204071438776428e+22
2.120000000000000000e+02,6.880111422323237165e+22,-1.348531575235561830e+23,-6.605204330032381139e+22
2.130000000000000000e+02,6.881096579130045183e+22,-1.348630120770041136e+23,-6.605204628570366175e+22
2.140000000000000000e+02,6.882097623881294755e+22,-1.348730259671454811e+23,-6.605204972833253360e+22
2.150000000000000000e+02,6.883113978810477419e+22,-1.348831934793196367e+23,-6.605205369121486248e+22
2.160000000000000000e+02,6.884144768787535836e+22,-1.348935059292599941e+23,-6.605205824138463570e+22
2.170000000000000000e+02,6.885188758943559582e+22,-1.349039510372175881e+23,-6.605206344778199230e+22
2.180000000000000000e+02,6.886244286633240166e+22,-1.349145122441847657e+23,-6.605206937785236403e+22
2.190000000000000000e+02,6.887309189902036369e+22,-1.349251679915432036e+23,-6.605207609252283993e+22
2.200000000000000000e+02,6.888380736074704277e+22,-1.349358909999871510e+23,-6.605208363924010828e+22
2.210000000000000000e+02,6.889455555885911350e+22,-1.349466476017332907e+23,-6.605209204287417719e+22
2.220000000000000000e+02,6.890529590644681212e+22,-1.349573972009945808e+23,-6.605210129454776871e+22
2.230000000000000000e+02,6.891598062050924613e+22,-1.349680919593841181e+23,-6.605211133887487200e+22
2.240000000000000000e+02,6.892655476092180208e+22,-1.349786768216114070e+23,-6.605212206068960487e+22
2.250000000000000000e+02,6.893695673397087201e+22,-1.349890900070535298e+23,-6.605213327308265777e+22
2.260000000000000000e+02,6.894711937819665551e+22,-1.349992640875167083e+23,-6.605214470932005283e+22
2.270000000000000000e+02,6.895697172137894321e+22,-1.350091277431728987e+23,-6.605215602179395551e+22
2.280000000000000000e+02,6.896644143985348470e+22,-1.350186082310661897e+23,-6.605216679121270499e+22
2.290000000000000000e+02,6.897545796376762253e+22,-1.350276345121542892e+23,-6.605217654838666671e+22
2.300000000000000000e+02,6.898395606150797066e+22,-1.350361408704757021e+23,-6.605218480896773141e+22
2.310000000000000000e+02,6.899187962104559069e+22,-1.350440707395518810e+23,-6.605219111850629032e+22
2.320000000000000000e+02,6.899918525211643950e+22,-1.350513803540122441e+23,-6.605219510189580458e+22
2.330000000000000000e+02,6.900584529051783266e+22,-1.350580417993157808e+23,-6.605219650879794813e+22
2.340000000000000000e+02,6.901184981666197248e+22,-1.350640450627582254e+23,-6.605219524609625293e+22
2.350000000000000000e+02,6.901720740997717243e+22,-1.350693988003873565e+23,-6.605219139041018407e+22
2.360000000000000000e+02,6.902194453145296516e+22,-1.350741297093248832e+23,-6.605218517787191804e+22
2.370000000000000000e+02,6.902610362196706302e+22,-1.350782805954201418e+23,-6.605217697345307882e+22
2.380000000000000000e+02,6.902974017927798745e+22,-1.350819074057375360e+23,-6.605216722645954855e+22
2.390000000000000000e+02,6.903291919367543141e+22,-1.350850756147240774e+23,-6.605215642104864598e+22
2.400000000000000000e+02,6.903571136167548656e+22,-1.350878563920035090e+23,-6.605214503032802247e+22
2.410000000000000000e+02,6.903818946170716370e+22,-1.350903229419906956e+23,-6.605213348028353190e+22
2.420000000000000000e+02,6.904042518622793158e+22,-1.350925473127784021e+23,-6.605212212655047049e+22
2.430000000000000000e+02,6.904248661012440836e+22,-1.350945978541173962e+23,-6.605211124399298786e+22
2.440000000000000000e+02,6.904443636283776539e+22,-1.350965373897543527e+23,-6.605210102691658727e+22
2.450000000000000000e+02,6.904633048034474721e+22,-1.350984220770681236e+23,-6.605209159672337636e+22
2.460000000000000000e+02,6.904821785157202189e+22,-1.351003008653304812e+23,-6.605208301375845931e+22
2.470000000000000000e+02,6.905014014196899119e+22,-1.351022154326035692e+23,-6.605207529063457803e+22
2.480000000000000000e+02,6.905213206934038826e+22,-1.351042004744500370e+23,-6.605206840510964879e+22
2.490000000000000000e+02,6.905422191603831590e+22,-1.351062842274124787e+23,-6.605206231137416276e+22
2.500000000000000000e+02,6.905643217985905413e+22,-1.351084891291054464e+23,-6.605205694924639227e+22
2.510000000000000000e+02,6.905878028756892149e+22,-1.351108325388029012e+23,-6.605205225123397973e+22
2.520000000000000000e+02,6.906127931577664432e+22,-1.351133274634871164e+23,-6.605204814771047209e+22
2.530000000000000000e+02,6.906393868147459149e+22,-1.351159832520543751e+23,-6.605204457057978365e+22
2.540000000000000000e+02,6.906676477814860520e+22,-1.351188062339235578e+23,-6.605204145577495259e+22
2.550000000000000000e+02,6.906976154343455064e+22,-1.351218002882413797e+23,-6.605203874480682906e+22
2.560000000000000000e+02,6.907293095217952142e+22,-1.351249673376503536e+23,-6.605203638547083218e+22
2.570000000000000000e+02,6.907627343540431461e+22,-1.351283077672475820e+23,-6.605203433184326740e+22
2.580000000000000000e+02,6.907978823090589768e+22,-1.351318207747167323e+23,-6.605203254381083466e+22
2.590000000000000000e+02,6.908347367426892392e+22,-1.351355046606926565e+23,-6.605203098642373254e+22
2.600000000000000000e+02,6.908732743962660857e+22,-1.351393570689012329e+23,-6.605202962927462436e+22
2.610000000000000000e+02,6.909134673841743725e+22,-1.351433751843914687e+23,-6.605202844597403150e+22
2.620000000000000000e+02,6.909552848281283225e+22,-1.351475558965201800e+23,-6.605202741370734772e+22
2.630000000000000000e+02,6.909986941919781559e+22,-1.351518959320394388e+23,-6.605202651284162321e+22
2.640000000000000000e+02,6.910436623622348577e+22,-1.351563919627868386e+23,-6.605202572656335284e+22
2.650000000000000000e+02,6.910901565136202577e+22,-1.351610406919061572e+23,-6.605202504054413145e+22
2.660000000000000000e+02,6.911381447941710204e+22,-1.351658389220520414e+23,-6.605202444263493940e+22
2.670000000000000000e+02,6.911875968600233948e+22,-1.351707836085925388e+23,-6.605202392259019932e+22
2.680000000000000000e+02,6.912384842860458095e+22,-1.351758719004245408e+23,-6.605202347181995983e+22
2.690000000000000000e+02,6.912907808750418736e+22,-1.351811011706720952e+23,-6.605202308316790784e+22
2.700000000000000000e+02,6.913444628853550377e+22,-1.351864690392504530e+23,-6.605202275071494927e+22
2.710000000000000000e+02,6.913995091940782742e+22,-1.351919733890168232e+23,-6.605202246960899582e+22
2.720000000000000000e+02,6.914559014104838282e+22,-1.351976123769716474e+23,-6.605202223592326457e+22
2.730000000000000000e+02,6.915136239516155642e+22,-1.352033844417027176e+23,-6.605202204654116117e+22
2.740000000000000000e+02,6.915726640893403333e+22,-1.352092883080003201e+23,-6.605202189906628680e+22
2.750000000000000000e+02,6.916330119758180516e+22,-1.352153229893315057e+23,-6.605202179174970058e+22
2.760000000000000000e+02,6.916946606526943566e+22,-1.352214877886941338e+23,-6.605202172342469814e+22
2.770000000000000000e+02,6.917576060487333419e+22,-1.352277822983090439e+23,-6.605202169343570975e+22
2.780000000000000000e+02,6.918218469714680401e+22,-1.352342063986939370e+23,-6.605202170154713298e+22
2.790000000000000000e+02,6.918873851006590701e+22,-1.352407602578965890e+23,-6.605202174783068203e+22
